CHR	POS
1	21582966
1	21586062
1	21586911
1	21590432
1	21591597
1	21600724
1	21601272
1	21601530
1	21601632
1	21602022
1	21602183
1	21605561
1	21605966
1	21606172
1	21607503
1	21608496
1	21609763
1	21610030
1	21611225
1	21612535
1	21612857
1	21613215
1	21615323
1	21615741
1	21615766
1	21620963
1	21621002
1	21621146
1	21621819
1	21622157
1	21622965
1	21625654
1	21626171
1	21627107
1	21628976
1	21631755
1	21633014
1	21633270
1	21634052
1	21634184
1	21637576
1	21639067
1	21639283
1	21640606
1	21641505
1	21646185
1	21647850
1	21654618
1	21656334
1	21662100
1	21665394
1	21665506
1	21666960
1	21668018
1	21669478
1	21669628
1	21670005
1	21670777
1	21671778
1	21672145
1	21672935
1	21673949
1	21674018
1	21674045
1	21676411
1	21681363
1	21681523
1	21684337
1	21684852
1	21685106
1	21686357
1	21690048
1	21694118
1	21696519
1	21700661
1	21702070
1	21709790
1	21710757
1	21711363
1	21713155
1	21713203
1	21715238
1	21719515
1	21719538
1	21719882
1	21722102
1	21722679
1	21723484
1	21725835
1	21726353
1	21728861
1	21730207
1	21731614
1	21732477
1	21734666
1	21736285
1	21740276
1	21740880
1	21741632
1	21742412
1	21744526
1	21746852
1	21746975
1	21752035
1	21755152
1	21756252
1	21756347
1	21762700
1	21762790
1	21763643
1	21848946
1	21849486
1	21849671
1	21849817
1	21850407
1	21850906
1	21852656
1	21857273
1	21860619
1	21861151
1	21861427
1	21862777
1	21864387
1	21865325
1	21865444
1	21866927
1	21867917
1	21867918
1	21868001
1	21870176
1	21871322
1	21872731
1	21872990
1	21873262
1	21873632
1	21874125
1	21878297
1	21879621
1	21881234
1	21881455
1	21883832
1	21884260
1	21884456
1	21885215
1	21885455
1	21885554
1	21888021
1	21890073
1	21896885
1	21897272
1	21897745
1	21904918
1	21905607
1	21906015
1	21906522
1	21908624
1	21919384
1	21920453
1	21921917
1	21927671
1	21929221
1	21931933
1	21934727
1	21934959
1	21935742
1	21940494
1	21940590
1	21944317
1	21944761
1	21945762
1	21947332
1	21947505
1	21947513
1	21948729
1	21948849
1	21949615
1	21949672
1	21951545
1	21951613
1	21953938
1	21955150
1	21956237
1	21956910
1	21957676
1	21959656
1	21960600
1	21964748
1	21964937
1	21966522
1	21966637
1	21971739
1	21975048
1	21977095
1	21978226
1	21980498
1	21984620
1	21984790
1	21985532
1	21987941
1	21989770
1	21990360
1	21990819
1	21990866
1	21994471
1	21995288
1	21996325
1	22002942
1	22004059
1	22005575
1	22007914
1	22009945
1	22010165
1	22010859
1	22013225
1	22014591
1	22016115
1	22016852
1	22017159
1	22020916
1	22023035
1	22023481
1	22031989
1	22032835
1	22033653
1	22034584
1	22037127
1	22037260
1	22039860
1	22040071
1	22040373
1	22040841
1	22041033
1	22041163
1	22041724
1	22042420
1	22057350
1	22062119
1	22062986
1	22066263
1	22066891
1	22068241
1	22071809
1	22074491
1	22075787
1	22079385
1	22080488
1	22085417
1	22093478
1	22094211
1	22100266
1	22102211
1	22102382
1	22102792
1	22104254
1	22104577
1	22105154
1	22106788
1	22108911
1	22110842
1	22113028
1	22121612
1	22123808
1	22125042
1	22126113
1	22126121
1	22126709
1	22127483
1	22128362
1	22130964
1	22133183
1	22137540
1	22141194
1	22142173
1	22142340
1	22144857
1	22146728
1	22149345
1	22149967
1	22152937
1	22157950
1	22158640
1	22162541
1	22163823
1	22165825
1	22167879
1	22170014
1	22170148
1	22175674
1	22180263
1	22182200
1	22184682
1	22187150
1	22187611
1	22191633
1	22191712
1	22193554
1	22197791
1	22205135
1	22205180
1	22205666
1	22210564
1	22214791
1	22216168
1	22219647
1	22219932
1	22220588
1	22220800
1	22221723
1	22224868
1	22225080
1	22228149
1	22228719
1	22229271
1	22231121
1	22233113
1	22239882
1	22242695
1	22245229
1	22246616
1	22247498
1	22249778
1	22250856
1	22252692
1	22256929
1	22261596
1	22269906
1	22270349
1	22274117
1	22275081
1	22281301
1	22286799
1	22287482
1	22292675
1	22293669
1	22293800
1	22293908
1	22296782
1	22304744
1	22306433
1	22308137
1	22308980
1	22311428
1	22311485
1	22313743
1	22315218
1	22319038
1	22321108
1	22322580
1	22326674
1	22326841
1	22331020
1	22334096
1	22334217
1	22335491
1	22338015
1	22342179
1	22344874
1	22347506
1	22356195
1	22357749
1	22357986
1	22359830
1	22360785
1	22372970
1	22375760
1	22376201
1	22376867
1	22380388
1	22382324
1	22386784
1	22387236
1	22392661
1	22392877
1	22393462
1	22394376
1	22394574
1	22397010
1	22399862
1	22401158
1	22407804
1	22409379
1	22419025
1	22421019
1	22421873
1	22422409
1	22428291
1	22429333
1	22437581
1	22438947
1	22442656
1	22445351
1	22447716
1	22448291
1	22449539
1	22449693
1	22452094
1	22454588
1	22456076
1	22456273
1	22460744
1	22467263
1	22470786
1	22470838
1	22471256
1	22471801
1	22473697
1	22481262
1	22482999
1	22483181
1	22488949
1	22491701
1	22492818
1	22493585
1	22496471
1	22496829
1	22497608
1	22504329
1	22504801
1	22506622
1	22508427
1	22510718
1	22512770
1	22513254
1	22513427
1	22519862
1	22519902
1	22520485
1	22522431
1	22527793
1	22528508
1	22530105
1	22530789
1	22532086
1	22541210
1	22541653
1	22545927
1	22548477
1	22548767
1	22550006
1	22552305
1	22554576
1	22563406
1	22564026
1	22564613
1	22564895
1	22565482
1	22565593
1	22576019
1	22583061
1	22586518
1	22588481
1	22589032
1	22590558
1	22590704
1	22591992
1	22592576
1	22594220
1	22595244
1	22596247
1	22597301
1	22598937
1	22604765
1	22606063
1	22606674
1	22608705
1	22608884
1	22610789
1	22614043
1	22614413
1	22614686
1	22616103
1	22618464
1	22619474
1	22620209
1	22624518
1	22626012
1	22626095
1	22626585
1	22627679
1	22633689
1	22635472
1	22636731
1	22637467
1	22637665
1	22641740
1	22644198
1	22652980
1	22664747
1	22666788
1	22668979
1	22669012
1	22674768
1	22675257
1	22676919
1	22677130
1	22679675
1	22684434
1	22690304
1	22691385
1	22693865
1	22703656
1	22708764
1	22712183
1	22713804
1	22715469
1	22715713
1	22718326
1	22724277
1	22728286
1	22732734
1	22740118
1	22744315
1	22747885
1	22747970
1	22749854
1	22750808
1	22751687
1	22751805
1	22758280
1	22759221
1	22761626
1	22761766
1	22762563
1	22763383
1	22764429
1	22771578
1	22772952
1	22778079
1	22778148
1	22780307
1	22780355
1	22781714
1	22782072
1	22785403
1	22786793
1	22787300
1	22787410
1	22788485
1	22790172
1	22791356
1	22791944
1	22792033
1	22792053
1	22792220
1	22792372
1	22795002
1	22796838
1	22797660
1	22797687
1	22798309
1	22799968
1	22808068
1	22809668
1	22809800
1	22810975
1	22811180
1	22812941
1	22815846
1	22816618
1	22816682
1	22816943
1	22817591
1	22817668
1	22817683
1	22820984
1	22826412
1	22829251
1	22829273
1	22829536
1	22830215
1	22830291
1	22831001
1	22831112
1	22835990
1	22836541
1	22838864
1	22838867
1	22839867
1	22845942
1	22848483
1	22848665
1	22850151
1	22856707
1	22858323
1	22859377
1	22860747
1	22862082
1	22862667
1	22865175
1	22871005
1	22871059
1	22872137
1	22872318
1	22872656
1	22873005
1	22873106
1	22874481
1	22876376
1	22876563
1	22876775
1	22877476
1	22885637
1	22886204
1	22886879
1	22887942
1	22888361
1	22888637
1	22893167
1	22894160
1	22895409
1	22895565
1	22904368
1	22904543
1	22909566
1	22910004
1	22916486
1	22924157
1	22924198
1	22925042
1	22925495
1	22925914
1	22928847
1	22929206
1	22930032
1	22930642
1	22930892
1	22935144
1	22935968
1	22939694
1	22940025
1	22944585
1	22948121
1	22953058
1	22955651
1	22959156
1	22962170
1	22963472
1	22964761
1	22970352
1	22974413
1	22976760
1	22976778
1	22977650
1	22978343
1	22980455
1	22981092
1	22982087
1	22983507
1	22984701
1	22985778
1	22987368
1	22993612
1	22993991
1	22998153
1	23000238
1	23000517
1	23001930
1	23002299
1	23005548
1	23010489
1	23010583
1	23013239
1	23016844
1	23021100
1	23023372
1	23023389
1	23025793
1	23027788
1	23032108
1	23037792
1	23040025
1	23040649
1	23040788
1	23043499
1	23046549
1	23056815
1	23061766
1	23063612
1	23064648
1	23066167
1	23066835
1	23068064
1	23068376
1	23068424
1	23070363
1	23072962
1	23073768
1	23074656
1	23077026
1	23079572
1	23086632
1	23088508
1	23089468
1	23089802
1	23090723
1	23094723
1	23096819
1	23100170
1	23103058
1	23132915
1	23133278
1	23137744
1	23138038
1	23140705
1	23144238
1	23144790
1	23146847
1	23149086
1	23149836
1	23150659
1	23151279
1	23151281
1	23152670
1	23155167
1	23155447
1	23157725
1	23161098
1	23168853
1	23171018
1	23173545
1	23183743
1	23185278
1	23188315
1	23192219
1	23194997
1	23196982
1	23198287
1	23198918
1	23199530
1	23199624
1	23199693
1	23202124
1	23205333
1	23207081
1	23211627
1	23212045
1	23216041
1	23218754
1	23220167
1	23220565
1	23220575
1	23220642
1	23221076
1	23223728
1	23224884
1	23225580
1	23228022
1	23228857
1	23230392
1	23232267
1	23237591
1	23240068
1	23240346
1	23241194
1	23245513
1	23246972
1	23248755
1	23250300
1	23252409
1	23253147
1	23254676
1	23258084
1	23259750
1	23261930
1	23263151
1	23269747
1	23270665
1	23278930
1	23279424
1	23282848
1	23287925
1	23288175
1	23288359
1	23288398
1	23291032
1	23292020
1	23300679
1	23301812
1	23303716
1	23312973
1	23315481
1	23315590
1	23317764
1	23320918
1	23323473
1	23325835
1	23327278
1	23333143
1	23336161
1	23340966
1	23341609
1	23342234
1	23345607
1	23351453
1	23354234
1	23354365
1	23356942
1	23357151
1	23362633
1	23363398
1	23364158
1	23367347
1	23367482
1	23368690
1	23369872
1	23372631
1	23378346
1	23380141
1	23380472
1	23393253
1	23394059
1	23395755
1	23395912
1	23398385
1	23398535
1	23403255
1	23404919
1	23406635
1	23407991
1	23415977
1	23420402
1	23424717
1	23425130
1	23430872
1	23432772
1	23434659
1	23438811
1	23441859
1	23446108
1	23451874
1	23456570
1	23458503
1	23459586
1	23460914
1	23460958
1	23461358
1	23461439
1	23461806
1	23463855
1	23464742
1	23466627
1	23475210
1	23478741
1	23481288
1	23483391
1	23486246
1	23490538
1	23494746
1	23497717
1	23498075
1	23499814
1	23501883
1	23502180
1	23505399
1	23514714
1	23518425
1	23519664
1	23520495
1	23520556
1	23525782
1	23526804
1	23529403
1	23529581
1	23534828
1	23535461
1	23536686
1	23537454
1	23549590
1	23554676
1	23558412
1	23566668
1	23567787
1	23573031
1	23573850
1	23581004
1	23586462
1	23587140
1	23595450
1	23596082
1	23598160
1	23600567
1	23608587
1	23610045
1	23619734
1	23622695
1	23626803
1	23629502
1	23630699
1	23630974
1	23632020
1	23632963
1	23635645
1	23636037
1	23637063
1	23637767
1	23637802
1	23637871
1	23638210
1	23639776
1	23640233
1	23640564
1	23642439
1	23656524
1	23658139
1	23661225
1	23664228
1	23664821
1	23667709
1	23668593
1	23679495
1	23680256
1	23681186
1	23684896
1	23685884
1	23685935
1	23687812
1	23690876
1	23692780
1	23695409
1	23699209
1	23700644
1	23700858
1	23700918
1	23701326
1	23703774
1	23705285
1	23706989
1	23707608
1	23708148
1	23709576
1	23710316
1	23711779
1	23712774
1	23713740
1	23714454
1	23715619
1	23716115
1	23716932
1	23718184
1	23723982
1	23726808
1	23727799
1	23730676
1	23736797
1	23736936
1	23737981
1	23740311
1	23745461
1	23747081
1	23747376
1	23750641
1	23753506
1	23755985
1	23757072
1	23758350
1	23761056
1	23761760
1	23768801
1	23771490
1	23774261
1	23778494
1	23780149
1	23787727
1	23790353
1	23792123
1	23796413
1	23797956
1	23799857
1	23802786
1	23810981
1	23812270
1	23815170
1	23817961
1	23828810
1	23828895
1	23829708
1	23830715
1	23833879
1	23834145
1	23834299
1	23835401
1	23836426
1	23838129
1	23838549
1	23838634
1	23839822
1	23843448
1	23847179
1	23849984
1	23854152
1	23855839
1	23857534
1	23858534
1	23859647
1	23859884
1	23861038
1	23868299
1	23868619
1	23873360
1	23875567
1	23875906
1	23879149
1	23879577
1	23884115
1	23889794
1	23891265
1	23891488
1	23893429
1	23898039
1	23898068
1	23900025
1	23900626
1	23908580
1	23911003
1	23921538
1	23923368
1	23928312
1	23929175
1	23929295
1	23929810
1	23931689
1	23936169
1	23939359
1	23940950
1	23943314
1	23946566
1	23946761
1	23948669
1	23950928
1	23950953
1	23956076
1	23965673
1	23966344
1	23966459
1	23974609
1	23975206
1	23977900
1	23978592
1	23979089
1	23981139
1	23986674
1	23990431
1	23991274
1	23993982
1	23998456
1	24008688
1	24008758
1	24010258
1	24010296
1	24011337
1	24015068
1	24015181
1	24016044
1	24016671
1	24019301
1	24020160
1	24026968
1	24028195
1	24030009
1	24030719
1	24033827
1	24033886
1	24033931
1	24035759
1	24039547
1	24039632
1	24042738
1	24042807
1	24042900
1	24044826
1	24048827
1	24051105
1	24052485
1	24055259
1	24056039
1	24059109
1	24060521
1	24060600
1	24063064
1	24063577
1	24063661
1	24063680
1	24064760
1	24068745
1	24070398
1	24073766
1	24074619
1	24077255
1	24081762
1	24082538
1	24091289
1	24096415
1	24101683
1	24106715
1	24108384
1	24109047
1	24110340
1	24119543
1	24119938
1	24123809
1	24124910
1	24125542
1	24125988
1	24126397
1	24126583
1	24127117
1	24127260
1	24127849
1	24131227
1	24132585
1	24133411
1	24134056
1	24137815
1	24138810
1	24139452
1	24140013
1	24140881
1	24146092
1	24147370
1	24148169
1	24148688
1	24156692
1	24157480
1	24159416
1	24160692
1	24164249
1	24165878
1	24167672
1	24172340
1	24178302
1	24179253
1	24184379
1	24186612
1	24190031
1	24193659
1	24201073
1	24202917
1	24203696
1	24204108
1	24209576
1	24210648
1	24211093
1	24211496
1	24212333
1	24212361
1	24216663
1	24217075
1	24217193
1	24223691
1	24227140
1	24229333
1	24231045
1	24232444
1	24233480
1	24233727
1	24234034
1	24235455
1	24235474
1	24241122
1	24241798
1	24242576
1	24244693
1	24247389
1	24247694
1	24248139
1	24259161
1	24259174
1	24259707
1	24261114
1	24262785
1	24263137
1	24264275
1	24265026
1	24266354
1	24268633
1	24278111
1	24286696
1	24287444
1	24291338
1	24296749
1	24303392
1	24307388
1	24310159
1	24310601
1	24312847
1	24316085
1	24324777
1	24324863
1	24325509
1	24326750
1	24328309
1	24334691
1	24335600
1	24343452
1	24344124
1	24344378
1	24347837
1	24347900
1	24348909
1	24349750
1	24355006
1	24355331
1	24356351
1	24357630
1	24365158
1	24369464
1	24370932
1	24378844
1	24383236
1	24384825
1	24387788
1	24387882
1	24388086
1	24389166
1	24389298
1	24390582
1	24393561
1	24394127
1	24399325
1	24400059
1	24401626
1	24406844
1	24408838
1	24410434
1	24413376
1	24414544
1	24418615
1	24422587
1	24424045
1	24424305
1	24424797
1	24424917
1	24426052
1	24426851
1	24430881
1	24433105
1	24434065
1	24434583
1	24441092
1	24441094
1	24441457
1	24441753
1	24442377
1	24443449
1	24447327
1	24449905
1	24451483
1	24452812
1	24454344
1	24457983
1	24459218
1	24459837
1	24461111
1	24461655
1	24463074
1	24465588
1	24467710
1	24468029
1	24472595
1	24476888
1	24479194
1	24481669
1	24482172
1	24482822
1	24484112
1	24484808
1	24499778
1	24500939
1	24503399
1	24504588
1	24505483
1	24506591
1	24507204
1	24508298
1	24512596
1	24513116
1	24514320
1	24517363
1	24523570
1	24524549
1	24524637
1	24526247
1	24529950
1	24529979
1	24531556
1	24531982
1	24532006
1	24533885
1	24534102
1	24534543
1	24535289
1	24535837
1	24538297
1	24538459
1	24543532
1	24543558
1	24543776
1	24544428
1	24545610
1	24547254
1	24548065
1	24550201
1	24552651
1	24554574
1	24554761
1	24555498
1	24556508
1	24557502
1	24558514
1	24560148
1	24563918
1	24566386
1	24570976
1	24573772
1	24574477
1	24578507
1	24578568
1	24580670
1	24581831
1	24582360
1	24587232
1	24592512
1	24592712
1	24593465
1	24601623
1	24603053
1	24606917
1	24607749
1	24608580
1	24612389
1	24614754
1	24615182
1	24619508
1	24622337
1	24624753
1	24632375
1	24633865
1	24635958
1	24636381
1	24645767
1	24648828
1	24655731
1	24656842
1	24660030
1	24665690
1	24669603
1	24677726
1	24678557
1	24683246
1	24684869
1	24685686
1	24686732
1	24687004
1	24688704
1	24689611
1	24695853
1	24696182
1	24698093
1	24704389
1	24706530
1	24707167
1	24708702
1	24709871
1	24711492
1	24711775
1	24714169
1	24716545
1	24716657
1	24720138
1	24722219
1	24726515
1	24726798
1	24733829
1	24740598
1	24741212
1	24742201
1	24745714
1	24746440
1	24746740
1	24753639
1	24754574
1	24754859
1	24756032
1	24758967
1	24760648
1	24760947
1	24762477
1	24765457
1	24773751
1	24776301
1	24776698
1	24779544
1	24781515
1	24788508
1	24790118
1	24792383
1	24796253
1	24798699
1	24805177
1	24807699
1	24810161
1	24810527
1	24812105
1	24817476
1	24818384
1	24823033
1	24823176
1	24825689
1	24825765
1	24826421
1	24830367
1	24831577
1	24835137
1	24835213
1	24835320
1	24836151
1	24843012
1	24843487
1	24847386
1	24849878
1	24850082
1	24852589
1	24853592
1	24854744
1	24857242
1	24858130
1	24859687
1	24861971
1	24862846
1	24862930
1	24863729
1	24873422
1	24874351
1	24874525
1	24875496
1	24876184
1	24877677
1	24878320
1	24878720
1	24880793
1	24882494
1	24882590
1	24883137
1	24897223
1	24901382
1	24905082
1	24909738
1	24909766
1	24912050
1	24917238
1	24918574
1	24920389
1	24920649
1	24921529
1	24922076
1	24928732
1	24936823
1	24937845
1	24938323
1	24940415
1	24940553
1	24940716
1	24941973
1	24944351
1	24947981
1	24949226
1	24949568
1	24952471
1	24955787
1	24956113
1	24961079
1	24963539
1	24964971
1	24965697
1	24965808
1	24968854
1	24969681
1	24974317
1	24978265
1	24979416
1	24979990
1	24982279
1	24984512
1	24985714
1	24988994
1	24991690
1	24992615
1	24993541
1	24994799
1	25002965
1	25005696
1	25007249
1	25018382
1	25024311
1	25026361
1	25033820
1	25035183
1	25036269
1	25036502
1	25037351
1	25039841
1	25041448
1	25043071
1	25043362
1	25048555
1	25053654
1	25054631
1	25055741
1	25055960
1	25058719
1	25058745
1	25059530
1	25062624
1	25066826
1	25070384
1	25072840
1	25074751
1	25077469
1	25084891
1	25086330
1	25095857
1	25095864
1	25097946
1	25099075
1	25099107
1	25100530
1	25107196
1	25111499
1	25111570
1	25113268
1	25119202
1	25124536
1	25126683
1	25130999
1	25131061
1	25136487
1	25145232
1	25150972
1	25153879
1	25157759
1	25161187
1	25170107
1	25174030
1	25177733
1	25180176
1	25181551
1	25181870
1	25182479
1	25192125
1	25194082
1	25197614
1	25209100
1	25209167
1	25209182
1	25209821
1	25212106
1	25213347
1	25214995
1	25217273
1	25220027
1	25223938
1	25224428
1	25225691
1	25227679
1	25230302
1	25231271
1	25231502
1	25233405
1	25234105
1	25234723
1	25235100
1	25237093
1	25240040
1	25245538
1	25245919
1	25245988
1	25257031
1	25258149
1	25258274
1	25258605
1	25260464
1	25263152
1	25263169
1	25263649
1	25267455
1	25268954
1	25269151
1	25269158
1	25269513
1	25276474
1	25277368
1	25278974
1	25280499
1	25283120
1	25284714
1	25285399
1	25290816
1	25291644
1	25296057
1	25298852
1	25311688
1	25311981
1	25312295
1	25314222
1	25318345
1	25327049
1	25332759
1	25333030
1	25335875
1	25337556
1	25338364
1	25340020
1	25345203
1	25347919
1	25354019
1	25354314
1	25374865
1	25376626
1	25376814
1	25378916
1	25380132
1	25381556
1	25382503
1	25390905
1	25391060
1	25391244
1	25393146
1	25393630
1	25393779
1	25405537
1	25405713
1	25405754
1	25408081
1	25411325
1	25414263
1	25425429
1	25426529
1	25427305
1	25427494
1	25428356
1	25431472
1	25436717
1	25439292
1	25442729
1	25446367
1	25446455
1	25448036
1	25450962
1	25453172
1	25454629
1	25457902
1	25459372
1	25462149
1	25464756
1	25465821
1	25469390
1	25471420
1	25472142
1	25479693
1	25482368
1	25482588
1	25487155
1	25496126
1	25501139
1	25506698
1	25509048
1	25518385
1	25526978
1	25527307
1	25528344
1	25528826
1	25536744
1	25538026
1	25540776
1	25550990
1	25560210
1	25563994
1	25564051
1	25564560
1	25566359
1	25567098
1	25569497
1	25569879
1	25570744
1	25572228
1	25581339
1	25583682
1	25590173
1	25598041
1	25598459
1	25603519
1	25604015
1	25604225
1	25606315
1	25610101
1	25613040
1	25613527
1	25613565
1	25616914
1	25618235
1	25626008
1	25627520
1	25628077
1	25631929
1	25637657
1	25639829
1	25640050
1	25641693
1	25641821
1	25643183
1	25645148
1	25645589
1	25657743
1	25660453
1	25670522
1	25671896
1	25673979
1	25675474
1	25679360
1	25695699
1	25699641
1	25705146
1	25713596
1	25716609
1	25717987
1	25724357
1	25724707
1	25727834
1	25730496
1	25736457
1	25741285
1	25741773
1	25759568
1	25761966
1	25763387
1	25764296
1	25765296
1	25767761
1	25769641
1	25770642
1	25773222
1	25774450
1	25774663
1	25779256
1	25779622
1	25784508
1	25784619
1	25784806
1	25791736
1	25804604
1	25813967
1	25818403
1	25819806
1	25821225
1	25822064
1	25822924
1	25825309
1	25827825
1	25836218
1	25837540
1	25840630
1	25841990
1	25845665
1	25849412
1	25853641
1	25854051
1	25859694
1	25870973
1	25871673
1	25882535
1	25884314
1	25885234
1	25886420
1	25890761
1	25891663
1	25895655
1	25901778
1	25911420
1	25913239
1	25913683
1	25931094
1	25931444
1	25934938
1	25938394
1	25951374
1	25954438
1	25954757
1	25959703
1	25960247
1	25971857
1	25973489
1	25973720
1	25978803
1	25985429
1	25993691
1	25996747
1	25999302
1	25999680
1	26002221
1	26002369
1	26003077
1	26005186
1	26006547
1	26009052
1	26010118
1	26013394
1	26019443
1	26021298
1	26023856
1	26030621
1	26035038
1	26040612
1	26042128
1	26050125
1	26050430
1	26053810
1	26068163
1	26070278
1	26071767
1	26073335
1	26073733
1	26077165
1	26079542
1	26083744
1	26089789
1	26092077
1	26100683
1	26104210
1	26109152
1	26110899
1	26111287
1	26114492
1	26116608
1	26116680
1	26126079
1	26128685
1	26130983
1	26136557
1	26137078
1	26137156
1	26137989
1	26140214
1	26145341
1	26146734
1	26147505
1	26149649
1	26151763
1	26153740
1	26154553
1	26158418
1	26158512
1	26158575
1	26162323
1	26168755
1	26171058
1	26174564
1	26177222
1	26179366
1	26182050
1	26184315
1	26185371
1	26185789
1	26186057
1	26188404
1	26188432
1	26189002
1	26191348
1	26191705
1	26192926
1	26193064
1	26195096
1	26196514
1	26196724
1	26197411
1	26197646
1	26201565
1	26203609
1	26205627
1	26209078
1	26209122
1	26209811
1	26216958
1	26228263
1	26229906
1	26230110
1	26239994
1	26240172
1	26243515
1	26247801
1	26248975
1	26251247
1	26256281
1	26261759
1	26266789
1	26272553
1	26275435
1	26277688
1	26282217
1	26285344
1	26285557
1	26286719
1	26293035
1	26295990
1	26299316
1	26300331
1	26301258
1	26301690
1	26304317
1	26305484
1	26310776
1	26311056
1	26317346
1	26323416
1	26323819
1	26330000
1	26330972
1	26330993
1	26331068
1	26339069
1	26342376
1	26343913
1	26345898
1	26348131
1	26354228
1	26355262
1	26357112
1	26360075
1	26361972
1	26366252
1	26374454
1	26374929
1	26377166
1	26377471
1	26381482
1	26382550
1	26382959
1	26396513
1	26397264
1	26407151
1	26408064
1	26408833
1	26416792
1	26417313
1	26420478
1	26424442
1	26426046
1	26427137
1	26427511
1	26427661
1	26430350
1	26432376
1	26432405
1	26438534
1	26442240
1	26443043
1	26446818
1	26447621
1	26450016
1	26450442
1	26451833
1	26460666
1	26464792
1	26465156
1	26467808
1	26471067
1	26482793
1	26492087
1	26494864
1	26494957
1	26495094
1	26508288
1	26510533
1	26511242
1	26511709
1	26512605
1	26513484
1	26518952
1	26519510
1	26520757
1	26521235
1	26523335
1	26527552
1	26529883
1	26530279
1	26531717
1	26533826
1	26537390
1	26537951
1	26538770
1	26544475
1	26550233
1	26555269
1	26563209
1	26564182
1	26564544
1	26569612
1	26571522
1	26573157
1	26578531
1	26580398
1	26580743
1	26581041
1	26582250
1	26583657
1	26588321
1	26588631
1	26591331
1	26591604
1	26592722
1	26594841
1	26595433
1	26598404
1	26599874
1	26600559
1	26601190
1	26602657
1	26602915
1	26604411
1	26606091
1	26609908
1	26612602
1	26614844
1	26616683
1	26628217
1	26638632
1	26639455
1	26640612
1	26641142
1	26641488
1	26643811
1	26646359
1	26648072
1	26663441
1	26665404
1	26666039
1	26667866
1	26671978
1	26677766
1	26682051
1	26683043
1	26683322
1	26689253
1	26691162
1	26701398
1	26701708
1	26713143
1	26713744
1	26714442
1	26720305
1	26721346
1	26722512
1	26725918
1	26727885
1	26730658
1	26731350
1	26731841
1	26732413
1	26737628
1	26742845
1	26747483
1	26757319
1	26757614
1	26757625
1	26758338
1	26759533
1	26761191
1	26764891
1	26767222
1	26767501
1	26768216
1	26775517
1	26775619
1	26779548
1	26784625
1	26790481
1	26790676
1	26792944
1	26798228
1	26799751
1	26803029
1	26810014
1	26811092
1	26812097
1	26818531
1	26827898
1	26828164
1	26828523
1	26833169
1	26834413
1	26835213
1	26841436
1	26846115
1	26846394
1	26856748
1	26863891
1	26873398
1	26880423
1	26882550
1	26882754
1	26887420
1	26895608
1	26903278
1	26904501
1	26909368
1	26910677
1	26912517
1	26914580
1	26921084
1	26921090
1	26929177
1	26939289
1	26942963
1	26946544
1	26954079
1	26957018
1	26961561
1	26962247
1	26969214
1	26970866
1	26974520
1	26979142
1	26985349
1	26993998
1	26994290
1	27000898
1	27008311
1	27014974
1	27021914
1	27025834
1	27026218
1	27033978
1	27035976
1	27042633
1	27048348
1	27053223
1	27057673
1	27070842
1	27073468
1	27073737
1	27076176
1	27077995
1	27081654
1	27082370
1	27097822
1	27102469
1	27104270
1	27105131
1	27107553
1	27114902
1	27115622
1	27121056
1	27121146
1	27130648
1	27132016
1	27135933
1	27137129
1	27139486
1	27140520
1	27141784
1	27143203
1	27145281
1	27152158
1	27158649
1	27167104
1	27167522
1	27168233
1	27168598
1	27170357
1	27174351
1	27186771
1	27187625
1	27193178
1	27198028
1	27206741
1	27212083
1	27221203
1	27221942
1	27238554
1	27239881
1	27254802
1	27255319
1	27257927
1	27265500
1	27266668
1	27280588
1	27283448
1	27285960
1	27294873
1	27296616
1	27297571
1	27299301
1	27302030
1	27302377
1	27303778
1	27303818
1	27310893
1	27313070
1	27314318
1	27316246
1	27320672
1	27322217
1	27322459
1	27323489
1	27324160
1	27324396
1	27330722
1	27336027
1	27336349
1	27338038
1	27339936
1	27341878
1	27342882
1	27345149
1	27349645
1	27352372
1	27359532
1	27370981
1	27376471
1	27376629
1	27390645
1	27393314
1	27397215
1	27399938
1	27408738
1	27409423
1	27422161
1	27422391
1	27423486
1	27425499
1	27435967
1	27443837
1	27448878
1	27464035
1	27465242
1	27467262
1	27471775
1	27476169
1	27476902
1	27481989
1	27487197
1	27489004
1	27490455
1	27491307
1	27491827
1	27492177
1	27492845
1	27493452
1	27496128
1	27499208
1	27509923
1	27509989
1	27520013
1	27523360
1	27527298
1	27530208
1	27536038
1	27538282
1	27541799
1	27541886
1	27550777
1	27553585
1	27555123
1	27558704
1	27562084
1	27563557
1	27565682
1	27567494
1	27568442
1	27572604
1	27576180
1	27576751
1	27577215
1	27577516
1	27588918
1	27591814
1	27602184
1	27604349
1	27613445
1	27616388
1	27619168
1	27620009
1	27623247
1	27627165
1	27629996
1	27631876
1	27633083
1	27634033
1	27635065
1	27638900
1	27641343
1	27641722
1	27643248
1	27647430
1	27652694
1	27653432
1	27653552
1	27655950
1	27656353
1	27670774
1	27672194
1	27675292
1	27679794
1	27685368
1	27686897
1	27687668
1	27687672
1	27691202
1	27691919
1	27693761
1	27693766
1	27697545
1	27698798
1	27702952
1	27704622
1	27708826
1	27710604
1	27721154
1	27724181
1	27729465
1	27735077
1	27739606
1	27748391
1	27748828
1	27753948
1	27758772
1	27759298
1	27760692
1	27765517
1	27765808
1	27766921
1	27767970
1	27768218
